,search_link,user_name,user_handle,tweet_date,timestamp,tweet_content,replies,retweets,likes,app
10,https://twitter.com/search?q=%23HDFC%20%23Healthinsurance&src=typed_query&f=top,A Refulgence,/ARefulgence,"Feb 15, 2018",2018-02-15 18:16:47+00:00,The Big Picture - Health Insurance: Issues & ... -   -  #Apollo   #BenefitOfPolicy   #CentralGovernmentHealthScheme   #CGHS   #ESI   #FamilyInsurance   #FinancialPlans   #FuturePlanning   #GeneralInsurance    #HDFC    #HealthCover    #HealthInsurance    #Hospital   #ICICI   #IncomeTax  -,,,,HDFC
11,https://twitter.com/search?q=%23HDFC%20%23Healthinsurance&src=typed_query&f=top,Pendulumedu,/pendulumedu,"Apr 17, 2020",2020-04-17 13:33:46+00:00,"Daily Banking Awareness - 16-17th april 2020
Read in detail Here -  
 #Bankingawareness   #financialawareness   #economicawareness    #hdfc    #epfo   #coronavirus    #healthinsurance",,,,HDFC
12,https://twitter.com/search?q=%23HDFC%20%23Healthinsurance&src=typed_query&f=top,The Common Man,/TheComm33587037,Apr 15,2023-04-15 03:36:45+00:00," poor response for purchase of a policy, expected more from   #HDFC    #ergo    #healthinsurance",,,,HDFC
13,https://twitter.com/search?q=%23HDFC%20%23Healthinsurance&src=typed_query&f=top,Nikhil Seth,/sethnicky11,Jul 8,2023-07-08 16:11:03+00:00,#hdfc    #hdfclife   #insurance   #Services   #WealthBuilding   #financialadvisor   #financialplanning    #HealthInsurance,,,,HDFC
14,https://twitter.com/search?q=%23HDFC%20%23Healthinsurance&src=typed_query&f=top,Health insurance plan,/insure_plan,"Oct 31, 2020",2020-10-31 07:35:19+00:00,"#buy   #Online   #best    #healthinsurance    #Plans  of   #HDFC   ERGO  #GENERAL   #insurance  Compare & Find with  #benefits   #check  here various insurance plans at a  #minimal   #premium  

more info ",,,1,HDFC
15,https://twitter.com/search?q=%23HDFC%20%23Healthinsurance&src=typed_query&f=top,KD Creation,/kdcreationgroup,Mar 24,2023-03-24 13:41:14+00:00,"Hurry up!  Only fews Days are left. Contact Our financial Advisor and get a Best plan for you, and make your income taxfree
Contact Us Soon:- 080133 95610
 #insurance   #kdcreation   #lifeinsurance    #healthinsurance    #familyprotection    #HDFC    #HDFCBank   #hdfclifeinsurance   #careinsurance",,,1,HDFC
16,https://twitter.com/search?q=%23HDFC%20%23Healthinsurance&src=typed_query&f=top,Nikhil Seth,/sethnicky11,Jul 11,2023-07-10 20:35:19+00:00,#HDFC    #hdfclife   #insurance    #healthinsurance    #LifeInsurance   #financialadvisor   #WealthBuilding   #consultants   #Parents   #smallkids   #ProudlyIndian,,,,HDFC
17,https://twitter.com/search?q=%23HDFC%20%23Healthinsurance&src=typed_query&f=top,हम भारत के लोग।,/awneesh123,"May 24, 2020",2020-05-24 10:13:38+00:00,"Invest in retirement basket & become Atmanirbhar today. Call us at 8318275764 to know more
 #mutualfunds   #LIC   #FDs   #insurance   #financialplanning   #wealthmanagement   #lifeinsurance   #NRI   #sbi    #hdfc    #abslmf   #axismf   #icici   #icicimf   #birlasunlife  ,   #healthinsurance  
 #आत्मनिर्भर_भारत",1,1,2,HDFC
18,https://twitter.com/search?q=%23HDFC%20%23Healthinsurance&src=typed_query&f=top,Happiness Advisors,/HappinessAdvis1,"Jul 14, 2020",2020-07-14 18:07:11+00:00,"#HDFC    #ergo   #Corona   #Kavach   #Policy , get your  #family  covered today.   #healthinsurance",,,,HDFC
19,https://twitter.com/search?q=%23HDFC%20%23Healthinsurance&src=typed_query&f=top,Saras kohli,/saraskohli,"Apr 30, 2022",2022-04-30 05:05:12+00:00,"A family is strong when it’s healthier together with HDFC Life, contact us now!

 #SarUthaKeJiyo   #hdfclife   #insurance    #hdfc    #hdfcergo   #hdfcbank   #iciciprudential   #lifeinsurance   #bajajallianzlifeinsurance    #healthinsurance    #irdai   #einsurance   #investment   #digitalindia",,,1,HDFC
20,https://twitter.com/search?q=%23HDFC%20%23Healthinsurance&src=typed_query&f=top,The Common Man,/TheComm33587037,Apr 14,2023-04-14 14:50:33+00:00,Hi   unable to port my policy since your customer representative is not reachable   #hdfc    #ergo    #healthinsurance,,,,HDFC
21,https://twitter.com/search?q=%23HDFC%20%23Healthinsurance&src=typed_query&f=top,KD Creation,/kdcreationgroup,Mar 22,2023-03-22 14:21:26+00:00,"Hurry up!   Only 10 Days are left to get Taxfree Income. After That All Income on Insurance Products shall be taxable from 1st april.
Contact Us Soon:- 080133 95610
 #insurance   #kdcreation   #lifeinsurance    #healthinsurance    #familyprotection    #HDFC    #HDFCBank   #hdfclifeinsurance   #taxes",,1,1,HDFC
22,https://twitter.com/search?q=%23HDFC%20%23Healthinsurance&src=typed_query&f=top,Goodreturns Malayalm,/GoodreturnsMa,"Jun 20, 2019",2019-06-20 05:58:28+00:00,"അപ്പോളോ മ്യൂണിച്ച് ഹെല്‍ത്ത് ഇന്‍ഷുറന്‍സിന്റെ ഓഹരി 1,347 കോടി രൂപയ്ക്ക് എച്ച്ഡിഎഫ്‌സി ഏറ്റെടുത�    #insurance    #hdfc    #bank    #healthinsurance    #share",,,,HDFC
23,https://twitter.com/search?q=%23HDFC%20%23Healthinsurance&src=typed_query&f=top,Coinfinity Associates,/PuripandaSagar,"Sep 17, 2021",2021-09-17 05:35:37+00:00,#insurancepolicy    #HDFC    #hdfcergo   #hdfcamc    #healthinsurance    #lifeinsurance   #insured   #InsuredInvestor   #InsureTech   #NarendraModi   #Maestromovie   #NickJonas   #Periyar   #Tottenham   #bgmiupdate   #NirmalaSitharaman   #tedlesso   #NitinPatel   #tampabaylightning   #insurance   #InsurgenciaDemocratic,,,,HDFC
24,https://twitter.com/search?q=%23HDFC%20%23Healthinsurance&src=typed_query&f=top,Gurleen Kaur Tikku,/gurleen011,"Apr 16, 2022",2022-04-16 04:30:00+00:00,"HDFC ERGO Optima Secure  combines seamlessly to offer customers upto 4 times their Sum Insured at no additional charges.  
 
  #HDFC    #hdfcergo    #healthinsurance    #PersonalFinance   #hareepatti",,,,HDFC
25,https://twitter.com/search?q=%23HDFC%20%23Healthinsurance&src=typed_query&f=top,kamakhya singh,/kamakhya2010,"Sep 9, 2022",2022-09-09 11:36:32+00:00,And this is happening to me who has everything of   #hdfc   whether it’s  #banking    #healthinsurance    #creditcard  somone told me before “never keep all eggs in one basket”,,1,,HDFC
26,https://twitter.com/search?q=%23HDFC%20%23Healthinsurance&src=typed_query&f=top,Vizza Insurance Broking Services,/VizzaInsurance,"Jan 5, 2021",2021-01-05 10:00:58+00:00,"Don't wait for the perfect moment!!
Take Health Insurance & make it Perfect
Compare now on  
Call: 8608500022

 #Vizza   #Insurance   #VizzaInsurance    #HealthInsurance    #LifeInsurance   #Care    #HDFC    #StarHealthInsurance   #Reliance   #GeneralInsurance   #Chennai   #Tamilnadu",,2,3,HDFC
27,https://twitter.com/search?q=%23HDFC%20%23Healthinsurance&src=typed_query&f=top,Bīmā Samādhāna ,/BimaSamadhana,"Jun 13, 2022",2022-06-13 05:30:01+00:00,"Times Now: Do not fall for this  #PAN  fraud;   #HDFC   Bank issues alert to customers.
 
 #Fraud   #Frauds   #InsuranceFraud   #BankFraud   #RBI    #HealthInsurance    #LifeInsurance   #IRDA   #IRDAI   #LifeInsuranceFraud   #Misselling   #BimaSamadhan",,,,HDFC
28,https://twitter.com/search?q=%23HDFC%20%23Healthinsurance&src=typed_query&f=top,Aquaarien,/aquaarien,"Nov 16, 2021",2021-11-16 11:36:41+00:00,"Heights of insanity, calling your cust care & they disconnect the call without giving a solution. What is wrong with you guys? Even your grievance team and CGO are pathetic who don't respond to emails sent.   #HDFC    #ERGO    #healthinsurance    #pathetic",2,,,HDFC
29,https://twitter.com/search?q=%23HDFC%20%23Healthinsurance&src=typed_query&f=top,Kautilya Dutt,/kautilyadutt,"Nov 27, 2021",2021-11-27 06:08:11+00:00,"Poor service!  #HdfcErgo 
 #Mumbai   #insurance    #HDFC  
  #healthinsurance    #India 
  ",1,,,HDFC
30,https://twitter.com/search?q=%23HDFC%20%23Healthinsurance&src=typed_query&f=top,BottomfishingIndia,/BottomfishingI,Apr 12,2023-04-12 03:22:31+00:00,"Direct  #online   #sales  accounts for 2% of   #HealthInsurance    #premium  in  #India . Value of Direct sales online grew by 2.5x in four years till Fy22 as per  #irdai 
 #market   #trend   #insights   #InsuranceSector    #HDFC",,,,HDFC
31,https://twitter.com/search?q=%23HDFC%20%23Healthinsurance&src=typed_query&f=top,Alert Citizen,/AlertCitizen5,"Sep 14, 2022",2022-09-14 05:52:39+00:00,"  Stop hammering with pere recorded calls multiple times in a day to policy holders. It's irritating , annoying during working hours, rest hours & traveling. Avoid aggressive reminder calls 
  #HDFC  
  #HealthInsurance",1,1,1,HDFC
32,https://twitter.com/search?q=%23HDFC%20%23Healthinsurance&src=typed_query&f=top,sanikasharma8,/marketnews201,"Jun 20, 2019",2019-06-20 06:00:08+00:00,"#ApolloHospitals  gains over 3% after sale of   #healthinsurance   biz to   #HDFC  
",,,1,HDFC
33,https://twitter.com/search?q=%23HDFC%20%23Healthinsurance&src=typed_query&f=top,Lamar Wealth Solutions,/LamarWealth,"Nov 29, 2020",2020-11-29 07:54:48+00:00,"Protect your FAMILY from a LIFE of compromises ....
Have our 3D plus term plan...and never do any compromises 
 For more details call us 8920856539
 #insurance   #medicalinsurance   #pune   #healthy   #lic    #hdfc    #starlife    #healthinsurance    #insurance   #lifeinsurance   #lamarwealthsolutions",,2,2,HDFC
34,https://twitter.com/search?q=%23HDFC%20%23Healthinsurance&src=typed_query&f=top,Patel Urvish,/urvish1812,"Aug 27, 2022",2022-08-27 04:37:27+00:00,"આપના Financial પ્લાનિંગ માટે એકવાર અમારી મુલાકાત અવશ્ય લેશોજી..
 #hdfclife   #insurance    #hdfc    #hdfcbank   #hdfcergo   #nifty   #iciciprudential   #lifeinsurance    #healthinsurance    #stockmarket   #investing   #maxlifeinsurance   #irdai   #digitalindia   #lic   #urvishhdfc   #investment   #sensex   #sbilife",,,,HDFC
35,https://twitter.com/search?q=%23HDFC%20%23Healthinsurance&src=typed_query&f=top,Naren,/kotaknaren,"Jul 8, 2019",2019-07-08 09:01:10+00:00,"RT  :   Your health, Our promise
  Health Insurance
  Contact No - 9818826521
  Yogendra Verma
  For Expert Advice
 #health    #healthinsurance    #insurance   #bima   #Jeevanbima   #policy   #healthpolicy   #mediclaim   #bajajallianz   #religare    #hdfc   ",,,,HDFC
36,https://twitter.com/search?q=%23HDFC%20%23Healthinsurance&src=typed_query&f=top,Trader's Space,/TradersSpace1,"May 1, 2021",2021-05-01 15:26:11+00:00,"How to select best Health Insurance I Health Insurance explained I Insur...   via  
 #covidinsurance    #healthInsurance     #HDFC",,,,HDFC
37,https://twitter.com/search?q=%23HDFC%20%23Healthinsurance&src=typed_query&f=top,Siddharth T,/siddharth81286,"Dec 21, 2019",2019-12-21 05:12:50+00:00,  #irda    #healthinsurance    #mediclaim    #HDFC,,1,,HDFC
38,https://twitter.com/search?q=%23HDFC%20%23Healthinsurance&src=typed_query&f=top,Taaza Finance,/financetaaza,"Aug 23, 2012",2012-08-23 10:55:07+00:00,#HealthInsurance   Policy from   #HDFC   ERGO General Insurance Co. Ltd ,,,,HDFC
39,https://twitter.com/search?q=%23HDFC%20%23Healthinsurance&src=typed_query&f=top,Vizza Insurance Broking Services,/VizzaInsurance,"Apr 15, 2021",2021-04-15 06:16:26+00:00,#Vizza   #Insurance   #VizzaInsurance    #HealthInsurance    #MotorInsurance   #LifeInsurance   #CareInsurance    #HDFC    #StarHealthInsurance   #CompareInsurance   #Reliance   #GeneralInsurance   #BestInsurance   #Chennai   #Tamilnadu   #MedicalBills   #SaveHealth   #lowpricePremium   #2021  #trend   #tamil   #Covid -19,,1,1,HDFC
40,https://twitter.com/search?q=%23HDFC%20%23Healthinsurance&src=typed_query&f=top,Global Growth Markets,/GGMkts,"Apr 23, 2018",2018-04-23 10:00:34+00:00,#India 's   #HDFC   in talks to buy  #ApolloMunich   #insurance   #India   #SouthAsia    #healthinsurance    #mna   #investment   #payers   #reimbursement  ,,,1,HDFC
41,https://twitter.com/search?q=%23HDFC%20%23Healthinsurance&src=typed_query&f=top,SUB PE AAO,/Subpe5Pe,Feb 15,2023-02-15 05:21:47+00:00,I am Rahul kumar from Mahindra insurance brokers limited employee as a senior health manager so any companies health insurance buy so please call me ya msg me 8928017422  #health    #healthinsurance     #hdfc,,,,HDFC
42,https://twitter.com/search?q=%23HDFC%20%23Healthinsurance&src=typed_query&f=top,arvind sharma,/arvindkumarscm,May 3,2023-05-03 11:39:02+00:00,  #starHealthlns  still no response..how cheep and useless services.  #financeminister   #insurance    #healthinsurance    #bajajfinserv   #bajaj   #icicilombard   #sbilife    #hdfc    #ICICIBank   #NirmalaSitharaman   #ConsumerRights   #consumerprotection   #NarendraModi   #PMOIndia   #starhealth,,2,,HDFC
43,https://twitter.com/search?q=%23HDFC%20%23Healthinsurance&src=typed_query&f=top,TV9 Bharatvarsh,/TV9Bharatvarsh,"Dec 17, 2020",2020-12-17 10:08:21+00:00,"#WhatsApp  के जरिए आप खरीद सकेंगे इंश्योरेंस पॉलिसी समेत ये चीजें, जानिए क्या है पूरा प्लान
 #SBI  |  #GeneralInsurance  |   #Healthinsurance   |  #HDFC",1,,9,HDFC
44,https://twitter.com/search?q=%23Policybazaar%20%23HealthInsurance&src=typed_query&f=top,Pardeep,/pardeepbali786,May 3,2023-05-03 05:45:17+00:00,#nivabupa    #policybazaar    #cheating   #defencesoldier    #HealthInsurance    #Claim   #18jan2023   #stillharrassing   #pb8715032786 @gmail.com  #help   #help   #CEOsir  help,5,1,1,PolicyBazaar
45,https://twitter.com/search?q=%23Policybazaar%20%23HealthInsurance&src=typed_query&f=top,PB Partners,/PartnerPb,Aug 18,2023-08-18 15:25:07+00:00,"Ensuring your parents' well-being is top priority!

Before picking health insurance, consider coverage and costs carefully.
.
.
 #TakingInsuranceToBharat    #Policybazaar    #PBPartners    #healthinsurance    #parents   #important   #ParentalCare   #HealthInsuranceTips   #insure   #safety   #lovedones",,,2,PolicyBazaar
46,https://twitter.com/search?q=%23Policybazaar%20%23HealthInsurance&src=typed_query&f=top,Vipin Sharma,/ican_Vipin,"Dec 30, 2020",2020-12-30 13:26:38+00:00,"Hello   #policybazaar   &  #maxbupa  due to your system glitch, me and my family are in  #risk  and do not have   #healthinsurance   I paid for the policy on 3rd Dec 2020 since then I am waiting for my policy that is still not issued.       @MaxBupa @maxbupa",3,,,PolicyBazaar
47,https://twitter.com/search?q=%23Policybazaar%20%23HealthInsurance&src=typed_query&f=top,Ajay Agarwal,/ajayagarwal22,"Mar 31, 2019",2019-03-31 14:19:41+00:00,#mediclaim   #healthinsurancefraudsters    #policybazaar     #healthinsurance   Never take any policy through Policy Bazaar. I will update in details later.,,,,PolicyBazaar
48,https://twitter.com/search?q=%23Policybazaar%20%23HealthInsurance&src=typed_query&f=top,PB Partners,/PartnerPb,"Dec 15, 2022",2022-12-15 14:32:12+00:00,"Don’t worry about medical bills because you have your health insured!

 #TakingInsuranceToBharat 
 #insurance   #insurtech   #PBPartners    #policybazaar     #healthinsurance    #healthinsurancepolicy   #pain   #medicalbills   #bills   #stress   #relief   #healthsecured   #thursdaymorning   #thursdayvibes",,1,3,PolicyBazaar
49,https://twitter.com/search?q=%23Policybazaar%20%23HealthInsurance&src=typed_query&f=top,Dubai Diaries,/diaries_dubai,"Jul 13, 2021",2021-07-13 14:07:58+00:00,"Term  Insurance Myths You Got to Stop Believing - Dubai Diaries  
 #insurance   #retirementplanning    #healthinsurance    #lifeinsurance   #healthcare    #policybazaar    #NeerajGupta   #DubaiDiaries 
",,1,1,PolicyBazaar
50,https://twitter.com/search?q=%23Policybazaar%20%23HealthInsurance&src=typed_query&f=top,R. Brinda,/Madhumathy15,"Feb 18, 2022",2022-02-17 23:52:12+00:00,"#Policybazaar    #insurance   #Contestalert   #horrorstories    #healthinsurance    #terminsurance  
We're in serious condition

 
 
 
 
",,,2,PolicyBazaar
51,https://twitter.com/search?q=%23Policybazaar%20%23HealthInsurance&src=typed_query&f=top,Sasti Policy,/sastipolicy,Jan 2,2023-01-02 11:01:15+00:00,"Wishing everyone a very Happy 2023 from Team Sasti Policy! ￼￼ 

  #Policybazaar    #Insurance   #InsuranceAgent   #HappyNewYear2023    #healthcare   #lifeinsurance    #healthinsurance    #health   #family   #life   #protection   #insurancepolicy   #Car   #Bike   #Commercial   #Life   #Team   #Policy   #SastiPolicy",,,1,PolicyBazaar
52,https://twitter.com/search?q=%23Policybazaar%20%23HealthInsurance&src=typed_query&f=top,Ayush Tayal,/AyushTa07688308,"Mar 6, 2022",2022-03-06 13:57:22+00:00,It has been over a month from the date of payment of premium and even after lodging complaint on 11-02-2022 policy is not issued yet. VERY BAD EXPERIENCE and puting negative views for same   #policybazaar    #insurance   #policy    #healthinsurance    #irda   #starhealth,2,,,PolicyBazaar
53,https://twitter.com/search?q=%23Policybazaar%20%23HealthInsurance&src=typed_query&f=top,Policybazaar.ae,/PolicybazaarUAE,Aug 20,2023-08-20 18:09:38+00:00,"What if we tell you that we can replace the shock on his face with a sigh of relief with the right health insurance plan?​

Visit   to find out how!

  #PolicyBazaar    #Insurance    #HealthInsurance",,,2,PolicyBazaar
54,https://twitter.com/search?q=%23Policybazaar%20%23HealthInsurance&src=typed_query&f=top,Rashmika Bansal,/BansalRashmika,"Feb 5, 2022",2022-02-04 18:47:34+00:00,"Buy Health Insurance

 
  #Policybazaar    #insurance   #Contestalert   #taxsavings   #taxbenefits   #onlineinsurance    #healthinsurance    #motorinsurance 
  ,  ,  ,  ,  ",,,1,PolicyBazaar
55,https://twitter.com/search?q=%23Policybazaar%20%23HealthInsurance&src=typed_query&f=top,HURUN INDIA,/HurunReportInd,"Jul 12, 2021",2021-07-12 05:43:29+00:00,"through this interview from 2020 with Hurun India.

Access the entire report at :  
 #YashishDahiya    #Policybazaar    #Hurun   #HurunIndia   #AnasRahmanJunaid   #Insurance   #technology   #utilityproducts   #terminsurance    #healthinsurance    #Entrepreneur   #Business",1,,,PolicyBazaar
56,https://twitter.com/search?q=%23Policybazaar%20%23HealthInsurance&src=typed_query&f=top,Nidhi Mishra,/nidhi29892,"Feb 21, 2018",2018-02-21 08:45:14+00:00,"Should I buy a health insurance policy through Policy Bazaar or the company website directly? 
  #policybazaar     #healthinsurance    #healthplan   #mediclaimpolicy",1,,,PolicyBazaar
57,https://twitter.com/search?q=%23Policybazaar%20%23HealthInsurance&src=typed_query&f=top,Rana Sahib,/sahibrana9,Apr 18,2023-04-18 08:56:37+00:00,"In times of stress, such messages are a real blessing. Buy da right insurance now! Get in touch for buying Life, health & motor insurance, from all the major companies, pan India.  #carinsurance    #healthinsurance    #terminsurance   #panindia   #onlinesolutions   #turtlemint    #policybazaar",,,1,PolicyBazaar
58,https://twitter.com/search?q=%23Policybazaar%20%23HealthInsurance&src=typed_query&f=top,Policybazaar.ae,/PolicybazaarUAE,Jan 22,2023-01-22 14:30:30+00:00,"All jokes aside, risking your health isn't funny!

Secure it with the right Health Insurance today by visiting   now!

 
  #Policybazaar    #Insurance   #InsuranceAgent    #HealthInsurance",,1,1,PolicyBazaar
59,https://twitter.com/search?q=%23Policybazaar%20%23HealthInsurance&src=typed_query&f=top,Dinesh Palanisamy,/itzdipy,"Jun 6, 2022",2022-06-06 11:58:56+00:00,#HealthInsurance    #insurance    #policybazaar      is external portability considered as continuation of policy from previous provider or not?,1,,,PolicyBazaar
60,https://twitter.com/search?q=%23Policybazaar%20%23HealthInsurance&src=typed_query&f=top,Ritesh Chhawchharia,/TheRitzzz,"Sep 29, 2021",2021-09-29 13:06:20+00:00,"Pathetic Customer service by @MaxBupa My policy is due for Renewal and team is not able to resolve my Premium calculation issue.
 #maxbupa    #healthinsurance    #insurance    #policybazaar",2,,,PolicyBazaar
61,https://twitter.com/search?q=%23Policybazaar%20%23HealthInsurance&src=typed_query&f=top,Gulshan Grover,/GulshanGroverGG,"Jul 30, 2022",2022-07-30 05:54:32+00:00,"I play the bad man in films. But are you a real villain of your family? Watch my new ad with Policybazaar on how to be a hero of your family.
 #Familykaherobano   #Ad    #policybazaar     #healthinsurance    #insurance  ",17,15,88,PolicyBazaar
62,https://twitter.com/search?q=%23Policybazaar%20%23HealthInsurance&src=typed_query&f=top,Amit Mukherjee,/AmitMuk17021962,Jan 5,2023-01-05 08:36:58+00:00,"Dixit (PW25919) and Mriganka Sharma (BPW37627) from Policybazaar agitated me with their unprofessional behavior. 

  #policybazaar  
  #HealthInsurance  
 #IRDA 
 #medicalinsurance 

Dixit (PW25919) from Policy bazaar misguided me with the wrong company to port my health policy",,,,PolicyBazaar
63,https://twitter.com/search?q=%23Policybazaar%20%23HealthInsurance&src=typed_query&f=top,Koushik Kannan,/KoushikKannan3,Jun 27,2023-06-27 03:51:23+00:00,"My experience was already bad  , and now   /   have made it worse to another level now . Their Annual Health checkup plan via the  insurance  policy is A huge mess and potentially a SCAM ! 

Horrible experience .   #HealthInsurance     #policybazaar",1,,4,PolicyBazaar
64,https://twitter.com/search?q=%23Policybazaar%20%23HealthInsurance&src=typed_query&f=top,sanikasharma8,/marketnews201,"Nov 4, 2020",2020-11-04 04:44:48+00:00,"Most see 5% rise in   #healthinsurance   premiums, says   #Policybazaar  
",,,1,PolicyBazaar
65,https://twitter.com/search?q=%23Policybazaar%20%23HealthInsurance&src=typed_query&f=top,Policybazaar.ae,/PolicybazaarUAE,Aug 17,2023-08-17 18:00:00+00:00,"A preventive care add-on will put care ahead of the coverage. ​
These add-ons go beyond financial protection, offering a plethora of wellness benefits, from routine check-ups to immunization. ​

To know more visit  
  #PolicyBazaar    #Insurance    #HealthInsurance",,,1,PolicyBazaar
66,https://twitter.com/search?q=%23Policybazaar%20%23HealthInsurance&src=typed_query&f=top,My Fair Policy,/myfairpolicy,Jun 2,2023-06-02 11:40:15+00:00,"Future Generali to now let policy buyers customise their health insurance plans
  
 #policy    #policybazaar    #policymakers   #policyadvocacy   #policymanagement    #healthinsurance    #healthinsurancepolicy   #healthinsurancebroker   #healthinsuranceadvisor",,,1,PolicyBazaar
67,https://twitter.com/search?q=%23Policybazaar%20%23HealthInsurance&src=typed_query&f=top,talk2invest,/talk2invest,"Oct 14, 2020",2020-10-14 07:29:01+00:00,"A penny saved is a penny earned.
Start your SIP with a minimum monthly investment today for the betterment of financial future
.
.
.
 #talk2invest    #healthinsurance    #homeinsurance   #mutualfund   #lifetimeinvest   #insuranceclaim   #growwealth   #sip    #policybazaar",,,,PolicyBazaar
68,https://twitter.com/search?q=%23Policybazaar%20%23HealthInsurance&src=typed_query&f=top,Policybazaar.ae,/PolicybazaarUAE,"Nov 7, 2022",2022-11-07 14:45:02+00:00,"Remember, your health shines bright like a diamond and stays like one when you have it insured with Health Insurance!

  #PolicyBazaar    #PolicyBazaarUAE   #Insurance   #InsuranceAgent    #HealthInsurance",,,2,PolicyBazaar
69,https://twitter.com/search?q=%23Policybazaar%20%23HealthInsurance&src=typed_query&f=top,Viral SuperFast,/ViralSuperfast,"Aug 4, 2022",2022-08-04 06:46:22+00:00,"Is health insurance worth it in India and how it is worth

You're medical

Read More of the article on:
 

Follow us    #ViralSuperFast 
 #BesthealthInsurance    #healthinsurance    #familyhealth    #policybazaar    #lichealth   #sbihealth   #starhealthinsurance",,,,PolicyBazaar
70,https://twitter.com/search?q=%23Policybazaar%20%23HealthInsurance&src=typed_query&f=top,Subodh garg,/garg_Subodh,"May 12, 2022",2022-05-12 09:40:19+00:00,"Big companies like   and   spend millions of dollars on ads, asking you to port your policy.

Please don't do it. You will not get any claim.

You will LOOSE your MONEY, SLEEP and will face utter disappointment.

  #healthinsurance    #nivabupa    #policybazaar",2,1,,PolicyBazaar
