,search_link,user_name,user_handle,tweet_date,timestamp,tweet_content,replies,retweets,likes,app
10,https://twitter.com/search?q=%23IRDA%20%23Insurance&src=typed_query&f=top,Vijay Kumar Gaba,/IndInitiatives,"Nov 2, 2020",2020-11-02 07:59:46+00:00,#IRDA   Chairman teaches investors how averages work. There are some who spend more than average and there are some who spend less than average. And there lies the opportunity. It has nothing to do with per capita income and surplus income.   #insurance,1,,1,IRDA
11,https://twitter.com/search?q=%23IRDA%20%23Insurance&src=typed_query&f=top,Urman Ali - عرمي,/UrmanAlig,"Oct 6, 2018",2018-10-06 18:13:43+00:00,"#Insurance   is most unorganised industry in  #NewIndia  under the leadership of   without any concrete policy, Insurance palyers using own strategy & tactics to grab market share.   #IRDA   
CC.
     
 
",,2,4,IRDA
12,https://twitter.com/search?q=%23IRDA%20%23Insurance&src=typed_query&f=top,Pavitra Kumar,/iPavitrakumar,"May 3, 2022",2022-05-03 08:45:51+00:00,There are big fraud happening on   #insurance    #policies    and     #IRDA   &  #healthinsurance    ,,1,,IRDA
13,https://twitter.com/search?q=%23IRDA%20%23Insurance&src=typed_query&f=top,InvestmentGurus,/GurusInvestment,"Jul 3, 2020",2020-07-03 11:11:30+00:00,"Big Zero to  #customerservice    #insurance    #lifeinsurance   #Maxlife   #bharosekanumber        #irda    #irdai    

First I got my Policies reinstatement confirmations via authorized email & calls.
After 2 days,   denied the communication.
 #Looters",1,4,5,IRDA
14,https://twitter.com/search?q=%23IRDA%20%23Insurance&src=typed_query&f=top,Sudha Khandelwal,/sudhakhandelwal,Aug 15,2023-08-15 16:47:36+00:00,"Very important to take care of these points, revisit your health insurance if you have taken long back or planning to take - 
Room rents and other capping in healthcare insurance   via  
 #HealthInsurance    #insurance  
  #irda",,,1,IRDA
15,https://twitter.com/search?q=%23IRDA%20%23Insurance&src=typed_query&f=top,Anil Budur Lulla,/anil_lulla,"Nov 27, 2022",2022-11-27 14:40:53+00:00,Has anyone bought vehicle insurance online? Pls send me your experience.   #insurance     #irda    #vehicles   #car   #bike   #Accidents   #ConsumerSpending,20,3,9,IRDA
16,https://twitter.com/search?q=%23IRDA%20%23Insurance&src=typed_query&f=top,Gaurav Kumar Bansal,/AdvGauravKumar,"Jun 16, 2020",2020-06-16 05:27:16+00:00,"Happy to inform all of your goodself that Honble Supreme Court has issued Notice to   #IRDA   & UNION HEALTH MINISTRY and has asked them to file Counter Affidavit on the steps taken by them to INCLUDE  #mentalillness  under   #insurance   policies...

 #MentalHealthMatters",3,14,22,IRDA
17,https://twitter.com/search?q=%23IRDA%20%23Insurance&src=typed_query&f=top,climate change,/hardikpatelelec,"Feb 16, 2022",2022-02-16 06:20:48+00:00,#policybazzar  no salse after service in policy cancelled do not use the policy bazar insurance .....  #irda     #insurance    #insuranceoumusmount,1,,2,IRDA
18,https://twitter.com/search?q=%23IRDA%20%23Insurance&src=typed_query&f=top,"Aprajita Sharma, CFPcm",/apri_sharma,"Oct 6, 2020",2020-10-06 10:32:12+00:00,"#IRDA   had put out an exposure draft on colour coding of health insurance policies yesterday night. It's no longer available on their website. Weird. Should anyone finds it, please share.   #insurance",1,4,4,IRDA
19,https://twitter.com/search?q=%23IRDA%20%23Insurance&src=typed_query&f=top,Rakesh Bhandari ,/rakeshbhandari,Mar 28,2023-03-28 03:07:40+00:00,New era of Insurance sector begin as with new norms. Insurance product is going to be cheaper and will have great penetration. Market size is going to be multifolds in coming years. Well done   #irda   !! Push to Pull journey started for   #insurance   product.   ,5,2,8,IRDA
20,https://twitter.com/search?q=%23IRDA%20%23Insurance&src=typed_query&f=top,riskwolf,/riskwolf_ag,"Nov 30, 2022",2022-11-30 08:06:49+00:00,"IRDAI is looking to make proactive efforts to increase insurance penetration and allow innovative insurance products and processes for a seamless customer experience.

Head over to the article at  
  #insurance    #fintech   #dataanalytics   #iot   #insurtech    #irda",,2,,IRDA
21,https://twitter.com/search?q=%23IRDA%20%23Insurance&src=typed_query&f=top,Shrinidhi Hande,/enidhi,"Nov 2, 2020",2020-11-02 08:52:29+00:00,"Paid 1732₹ for just 3rd party liability insurance for my bike, including a mandatory accident cover (to claim which I have to either die or be permanent handicap).. Insurance was 1400₹ in 2014 including own damage. Such a rip off n loot..   #irda     #insurance    #auto",5,3,20,IRDA
22,https://twitter.com/search?q=%23IRDA%20%23Insurance&src=typed_query&f=top,Zopper,/Zopper_IN,"Aug 9, 2022",2022-08-09 12:36:32+00:00,"Mayank Gupta, Co-founder and COO,  #Zopper  shares his views on the relaunch and impact of 'Bhima Bharosa', a revamped version of the grievance redressal mechanism by the Insurance Regulatory and Development Authority of India (  #IRDA  )

  #Insurance    #Insurtech",1,7,9,IRDA
23,https://twitter.com/search?q=%23IRDA%20%23Insurance&src=typed_query&f=top,"Om Prakash, MD",/ompsychiatrist,"May 19, 2019",2019-05-19 09:44:50+00:00,"Campaign  #InsuranceCoverToDementia :

Do you think   #IRDA         give   #insurance   cover to  #Alzheimers   #dementia , a type of  #mentalillness   #MentalHealthCareAct  2017? If yes, please RT & demand

 #RememberThoseWhoForget 
 #Alzheimer",2,1,4,IRDA
24,https://twitter.com/search?q=%23IRDA%20%23Insurance&src=typed_query&f=top,Sarfaraz- OilMan,/beingFaraz80,"Jul 11, 2020",2020-07-11 11:57:36+00:00,Are you going to respond back to the calls or keep on hold..if you dont respond i will ask my credit card company to stop the payment. Or file for the resolution. Kindly refund the amount charged to me through fraudulent practices.  #maxbupa   #fraud   #health    #insurance     #IRDA    #IRDAI,5,1,1,IRDA
25,https://twitter.com/search?q=%23IRDA%20%23Insurance&src=typed_query&f=top,Piyush Puri,/piyushpuri12,"Oct 5, 2018",2018-10-05 14:40:31+00:00,"Reliance Health Insurance

  #IRDA  
 #PaisaQuiz 
 #Participate   #amazon 
 #Quiz   #contest   #poll   #TwitterPolls   #weeklyquiz   #paisabazaar   #personalfinance    #insurance    #amazon   #AmazonVouchers  Join   @chandra_mani38       @Sharat1906   ",,3,5,IRDA
26,https://twitter.com/search?q=%23IRDA%20%23Insurance&src=typed_query&f=top,CA Harshit D. Shah,/caharshitshah,"Jan 20, 2019",2019-01-20 17:30:36+00:00,"#StarHealth    #Insurance     You are a complete fraud company!! Applying a sub-limit of Renal complication to a clear-cut case of Pancreatitis. Just having a Kidney history doesn't make every case a Renal complication. Pl reply, Intimation #0443734   #IRDA   ",2,11,4,IRDA
27,https://twitter.com/search?q=%23IRDA%20%23Insurance&src=typed_query&f=top,Rajwardhan Gawde,/being_vakeel,"Aug 23, 2020",2020-08-23 17:32:05+00:00,"Pollution Control Vertificate is now Mandatory for Renewal of Issurance policy. IRDA issued Circular. 

 #India 
  #insurance  
  #IRDA",,2,7,IRDA
28,https://twitter.com/search?q=%23IRDA%20%23Insurance&src=typed_query&f=top,George Mathew,/GeorgeMathew500,"Jul 29, 2019",2019-07-29 03:25:41+00:00,"#insurance     #IRDA      #lifeinsurance 
          
LIC listing back on agenda, as govt looks to give disinvestment a boost",,3,2,IRDA
29,https://twitter.com/search?q=%23IRDA%20%23Insurance&src=typed_query&f=top,Sunny Karira,/sunnykarira,"Jun 15, 2021",2021-06-15 17:42:07+00:00,"#policybazaarchorhai   #money   #india    #irda     #insurance  
Where is my policy?Y u sold me an invalid policy?  
What kind of cheating is this?
Give me my money!
Its been a very long time,u r only wasting time
Gst fraud also.payment by me, gst bill to UIIC. Still Policy Invalid!",1,1,1,IRDA
30,https://twitter.com/search?q=%23IRDA%20%23Insurance&src=typed_query&f=top,Rakesh Dwivedi,/iRakeshDwivedi,"Jul 3, 2020",2020-07-03 16:06:38+00:00,"#Maxbupa  Everyone watch my video before buying MAXBUPA policy for urself or for ur family

 

 @MaxBupa 
 #Lifeinsurance 
  #iNSURANCE  
 #Mediclaim 
  #IRDA  
               #delhi   #india",,1,3,IRDA
31,https://twitter.com/search?q=%23IRDA%20%23Insurance&src=typed_query&f=top,UN,/UshaNirmala,"Jan 27, 2020",2020-01-27 11:14:13+00:00,"#India : Interesting changes to health   #Insurance   policies are being brought by   #IRDA  . 

You can now add family & friends as a non homogenous group in a policy to claim discount & bargains. A popular option in European countries... Policy holders will gain...",3,31,70,IRDA
32,https://twitter.com/search?q=%23IRDA%20%23Insurance&src=typed_query&f=top,Anil Kapoor,/anilkapoor60,"Nov 19, 2020",2020-11-19 07:03:22+00:00,"New  #YouTube  video out now

How To Invest Money Safely in India || Role of  #RBI   #SEBI    #IRDA  

Channel -  #LifeUnlimiteddVlog 
 #Like   #Share   #Subscribe 
 #Finance 
 #investing 
 #financialplanning 
 #savings 
 #banking 
  #insurance  
 #mutualfunds 
 #postoffice",,1,1,IRDA
33,https://twitter.com/search?q=%23IRDA%20%23Insurance&src=typed_query&f=top,Ravi,/ravithakker2007,"Apr 4, 2020",2020-04-04 12:50:15+00:00,"5 days nd still no reply about the reason for denial of cashless facility. Pathetic customer service and customer harassment policies is how i will describe   .
  #irda     #insurance    #harassment  ",2,3,1,IRDA
34,https://twitter.com/search?q=%23IRDA%20%23Insurance&src=typed_query&f=top,shohini,/shohinisengupta,"May 29, 2019",2019-05-29 02:06:15+00:00,"I write on how the IRDA, our insurance regulator needs to step up its game. 
   #regulatorysandbox    #irda     #insurance",1,2,3,IRDA
35,https://twitter.com/search?q=%23IRDA%20%23Insurance&src=typed_query&f=top,Vymo,/getvymo,Apr 11,2023-04-11 10:53:02+00:00,"In a customer-centric move, IRDA is actively encouraging insurers to lower their expenses and pass benefits to customers!

How should insurance organizations make insurance accessible? 

  #insurance     #IRDA    #customerbenefits   #insurancetrends   #insurancenews",,,,IRDA
36,https://twitter.com/search?q=%23IRDA%20%23Insurance&src=typed_query&f=top,EquityBulls.com,/equitybulls,"Jan 28, 2020",2020-01-28 12:22:57+00:00,"Share India gets insurance biz license from IRDA

 #ShareIndia    #Insurance    #Business   #License    #IRDA  
",,2,3,IRDA
37,https://twitter.com/search?q=%23IRDA%20%23Insurance&src=typed_query&f=top,Pallav Sinha,/PallavPSinha,"Oct 17, 2021",2021-10-17 06:02:40+00:00,Allowing such caveats to simple Accidental death policies is a complete travesty of insurance. How does   #IRDA   approve such products and caveats?   #Insurance,,2,7,IRDA
38,https://twitter.com/search?q=%23IRDA%20%23Insurance&src=typed_query&f=top,CNBC-TV18,/CNBCTV18Live,"Dec 1, 2022",2022-12-01 16:46:03+00:00,"Govt proposes comprehensive reforms in the   #insurance   sector; invites public comments to proposed  #InsuranceLaw  amendments after consulting the sector regulator   #IRDA   & players in the industry.

  reports.",1,7,37,IRDA
39,https://twitter.com/search?q=%23IRDA%20%23Insurance&src=typed_query&f=top,Adv (Dr.) Prashant Mali,/AdvPrashantMali,"Jan 30, 2020",2020-01-30 08:17:31+00:00,"As a Advisory Board Member addressing HOD’s of LIC along with MD of LIC. My most applauded suggestion was “selling maximum policies online” with 
 #cybersecurity   #online   #fraud  considerations.   #insurance    #bfsi   #fintech    #irda    #lic   #aadhaar   #payments",1,4,18,IRDA
40,https://twitter.com/search?q=%23IRDA%20%23Insurance&src=typed_query&f=top,Enterslice,/Enterslice,"Jan 24, 2022",2022-01-24 12:06:26+00:00,"#irdanotification  

IRDA has lowered the obligatory cession on each general insurance policy which has to be reinsured with GIC to 4% from the earlier 5%  
 #latestNews   #Enterslice    #irda     #Insurance    #insurancepolicy   #policy   #GIC",,2,5,IRDA
41,https://twitter.com/search?q=%23IRDA%20%23Insurance&src=typed_query&f=top,Enterslice,/Enterslice,"Jan 12, 2022",2022-01-12 11:50:23+00:00,"#IRDANotification 

IRDA has proposed new guidelines that would modify the remuneration of CEOs, non-executive, managing & WTD of private insurance companies  
 #latestNews   #Enterslice    #irda     #Insurance    #CEOs   #WTD   #regulatory   #insurancecompanies   #CEO   #director",,1,3,IRDA
42,https://twitter.com/search?q=%23IRDA%20%23Insurance&src=typed_query&f=top,Sujit Bangar,/sujit_bangar,"Nov 26, 2019",2019-11-26 00:34:35+00:00,"New IRDA product guidelines would be in place from 1st Dec. Insurance companies have to withdraw non compliant products before that. New plans would be with minor premium increase but obviously added benefit. 
  #insurance     #IRDA    #Investment",,6,5,IRDA
43,https://twitter.com/search?q=%23IRDA%20%23Insurance&src=typed_query&f=top,Moneycontrol,/moneycontrolcom,"Aug 10, 2020",2020-08-10 14:10:38+00:00,"IRDA has directed TPAs not to take health claims payment decisions on behalf of insurance companies, here's why.

  #IRDA     #Insurance    #Health   #HealthInsurance",1,3,17,IRDA
44,https://twitter.com/search?q=%23IRDA%20%23Insurance&src=typed_query&f=top,Computer Age Management Services Limited,/Camsonline,"May 4, 2018",2018-05-04 12:29:29+00:00,"All your insurance policies, be they life, health or motor, can now be maintained as electronic policies in CAMSrep e-Insurance Account (eIA) 
 
 #CAMSrep   #eia   #einsurance    #irda     #insurance    #digitalindia",,2,4,IRDA
45,https://twitter.com/search?q=%23IRDA%20%23Insurance&src=typed_query&f=top,ET NOW,/ETNOWlive,"Apr 18, 2021",2021-04-18 11:41:19+00:00,Explain basis for approving   #insurance   policies excluding  #mental   #illnesses  from full coverage: HC to   #IRDA,1,,6,IRDA
46,https://twitter.com/search?q=%23IRDA%20%23Insurance&src=typed_query&f=top,Moneycontrol,/moneycontrolcom,"Nov 28, 2022",2022-11-28 04:46:47+00:00,"#MCProOpinion  | IRDA’s new rules will help increase competition and innovation.

Here's how  
 
    |   #IRDA     #Insurance",,1,7,IRDA
47,https://twitter.com/search?q=%23IRDA%20%23Insurance&src=typed_query&f=top,Dipak Samanta,/dipaksamanta,"Nov 6, 2020",2020-11-06 07:59:13+00:00,#IRDA   The insurance regulator on Thursday released draft guidelines on determination of compensation to shareholders on the event of merger of an insurer.  #finance   #FinancialServices    #insurance,,3,8,IRDA
48,https://twitter.com/search?q=%23IRDA%20%23Insurance&src=typed_query&f=top,Dipak Samanta,/dipaksamanta,"Feb 13, 2020",2020-02-13 16:48:24+00:00,"#IRDA   The regulator advised all insurers and Third-Party Administrators (TPAs), wherever applicable to make changes and ensure compliance with immediate effect.
 #HealthInsurance    #insurance    #India  ",,3,6,IRDA
49,https://twitter.com/search?q=%23IRDA%20%23Insurance&src=typed_query&f=top,elearnmarkets,/elearnmarkets,"Nov 16, 2018",2018-11-16 09:34:45+00:00,"#IRDA   Regulation 2018: Proposed Changes in Rules for   #Insurance   policies

Read-
",,1,2,IRDA
50,https://twitter.com/search?q=%23IRDA%20%23Insurance&src=typed_query&f=top,Dipak Samanta,/dipaksamanta,"Nov 8, 2019",2019-11-08 00:35:08+00:00,"IRDAI directs Reliance Health Insurance to stop selling policies as solvency slips below threshold.
 #FinancialServices    #insurance     #irda",,5,8,IRDA
51,https://twitter.com/search?q=%23IRDA%20%23Insurance&src=typed_query&f=top,CNBC-TV18,/CNBCTV18News,"Sep 1, 2018",2018-09-01 06:56:13+00:00,"Starting today, if you buy a car or a bike you, have to compulsorily buy a long-term third party insurance policy. So will the total cost of buying a vehicle go up?   explains  #ICYMI    #Insurance     #IRDA    #MotorInsurance",,3,12,IRDA
52,https://twitter.com/search?q=%23IRDA%20%23Insurance&src=typed_query&f=top,Economic Times,/EconomicTimes,"Sep 14, 2021",2021-09-14 11:43:11+00:00,"#MadrasHighCourt  has withdrawn its earlier order directing   #insurance   companies to ensure bumper-to-bumper insurance for 5 years for new vehicles sold from September 1, 2021, after   #IRDA   and others submitted it was impossible to implement the directive",,3,8,IRDA
53,https://twitter.com/search?q=%23IRDA%20%23Insurance&src=typed_query&f=top,IMC Chamber of Commerce and Industry,/IMC_India,"Dec 24, 2019",2019-12-24 05:45:46+00:00,"General insurers want  #FDI  raised to 74% though several companies favor 100%, to help bring the much needed capital and increase the use of  #technology .   #IRDA   had increased FDI to 100% in   #insurance   intermediaries in Sept. IMC welcomes the move.",,1,3,IRDA
54,https://twitter.com/search?q=%23IRDA%20%23Insurance&src=typed_query&f=top,ASCI,/ascionline,"Dec 12, 2019",2019-12-12 05:06:09+00:00,"Hear     Chief outline, why self-regulation is a win-win for consumer as well as advertisers.  #BecomeASCIMember   
 #Advertising 
  #IRDA  
 #Lifeinsurance 
  #insurance  
 #Businessinsight 
 #ASCIAmbassador",1,2,2,IRDA
55,https://twitter.com/search?q=%23IRDA%20%23Insurance&src=typed_query&f=top,Business Standard,/bsindia,"Dec 16, 2019",2019-12-16 10:34:36+00:00,"Majority of the proposals are in the non-life segment, including some from insuretech firms. 

  #IRDA   is expected to approve some of the products this financial year, said sources 

  #insurance    #insurancefirms 
  reports",,,3,IRDA
56,https://twitter.com/search?q=%23IRDA%20%23Insurance&src=typed_query&f=top,LatestLY,/latestly,"Nov 4, 2019",2019-11-04 16:19:48+00:00,"LIC to End Several Individual Insurance Schemes: From Jeevan Anand to Jeevan Labh, Nearly Two Dozen Policies to be Withdrawn From November 30 | Read full report  #LIC    #Insurance    #LifeInsurance    #IRDA",,1,2,IRDA
57,https://twitter.com/search?q=%23reliancehealthinsurance&src=typed_query&f=top,Ravindra Sudhalkar,/Sudhalkarravi,"Dec 19, 2018",2018-12-19 09:44:11+00:00,"Honoured to announce the partnership with   #RelianceHealthInsurance   and  #RelianceHomeFinance 
@rhiconnect   ",3,7,33,reliance
58,https://twitter.com/search?q=%23reliancehealthinsurance&src=typed_query&f=top,Navvin Jaiin,/NavvinJaiin,"Dec 10, 2018",2018-12-10 01:46:10+00:00,"Today, WE out the ORDINARY   #reliancehealthinsurance    #RelianceHealth   #DigitalHealthInsurance   #healthcare   #OutTheOrdinary   #healthinsurance   #MoreHealthInsurance   #AutoMagicHealthInsurance   #HealthCare   #HealthCover   #AffordableHealthInsurance   #HealthInsurancePlans   #rhiconnect",2,1,8,reliance
59,https://twitter.com/search?q=%23reliancehealthinsurance&src=typed_query&f=top,Navvin Jaiin,/NavvinJaiin,"Dec 8, 2018",2018-12-07 23:43:03+00:00,#healthinsurance   #digital   #magicalexperience   #more    #reliancehealthinsurance    #reliance   #oto   #3days2go   #reliancecapital   #happening   #insuranceclaims   #insuranceagents   #insurancesales   #insurancecustomers   #Magic   #moreismore   #MORExclusives   #AyushmanBharat   #CustomerExperience,,1,3,reliance
60,https://twitter.com/search?q=%23reliancehealthinsurance&src=typed_query&f=top,Poonam Sareen,/sareenpoonam,"Jul 11, 2019",2019-07-11 14:57:32+00:00,This award aims to promote the importance of customer service quality. Our world revolves around our Customers.   #reliancehealthinsurance    #automagic   #insurance   #CustomerService,,,5,reliance
61,https://twitter.com/search?q=%23reliancehealthinsurance&src=typed_query&f=top,🆂🆄🆂🅷🅼🅸🆃,/Dad_ka_Queen,"Oct 10, 2018",2018-10-10 07:55:51+00:00,"   #RelianceHealthInsurance   
 #PaisaQuiz   #Quiz   #contest   #poll   #TwitterPolls   #weeklyquiz   #paisabazaar   #personalfinance   #insurance   #amazon   #AmazonVouchers",,,,reliance
62,https://twitter.com/search?q=%23reliancehealthinsurance&src=typed_query&f=top,Amol Sharad Hadkar,/amoljvm,"Sep 7, 2020",2020-09-06 19:46:23+00:00,"Highly unsatisfied with service by   #RelianceHealthInsurance  .
I really don't understand the CRM team why they are not checking my mails. Randomly sending mails just to show they are working.",1,,,reliance
63,https://twitter.com/search?q=%23reliancehealthinsurance&src=typed_query&f=top,RuchikaPatil16,/Ruchika6806,"Oct 5, 2018",2018-10-05 12:00:16+00:00,"#RelianceHealthInsurance   gets  #IRDAI  nod, to start operations in December",,,,reliance
64,https://twitter.com/search?q=%23reliancehealthinsurance&src=typed_query&f=top,Adv. Saghar Mehdi,/Saghar_Mehdi,"Oct 6, 2018",2018-10-06 14:29:53+00:00,"Is the Centre Favouring Anil Ambani’s Reliance Insurance in J&K?  
 #AnilAmbani 
  #RelianceHealthInsurance  
 #Jummu &Kashmir",,,,reliance
65,https://twitter.com/search?q=%23reliancehealthinsurance&src=typed_query&f=top,Inventicon,/InventiconBI,"Nov 25, 2019",2019-11-25 06:39:41+00:00,"Discussing about the right media mix in  #Marketing  at Corporate  #MediaPlanning  & Branding Strategy Summit 2019. Moderated by  , speakers:  , Former CMO,   #RelianceHealthInsurance   and  #AnirbanMukhuti , Head-Marketing,   India.",,3,4,reliance
66,https://twitter.com/search?q=%23reliancehealthinsurance&src=typed_query&f=top,Ashwani Singh ,/_Singhak,"Oct 6, 2018",2018-10-06 05:00:39+00:00,"Something fishy here too? 
I bet there is lot that just fishy.   #RelianceHealthInsurance    #JandK 
",,,,reliance
67,https://twitter.com/search?q=%23reliancehealthinsurance&src=typed_query&f=top,Investment Guru India,/InvGurInd,"Oct 5, 2018",2018-10-05 06:39:47+00:00,"News Alert-   #RelianceHealthInsurance   To Commence Business By December Quarter:  #RelCap 
 
 #NBFCSector",,,,reliance
68,https://twitter.com/search?q=%23reliancehealthinsurance&src=typed_query&f=top,Succession Planning 101,/SuccessionPlnSF,"Nov 4, 2018",2018-11-03 22:03:01+00:00,Reliance Health Insurance gets final nod from Irdai to start ops    #Insurance    #reliancehealthinsurance,,,,reliance
69,https://twitter.com/search?q=%23reliancehealthinsurance&src=typed_query&f=top,RupeeIQ,/rupeeiq,"Nov 7, 2019",2019-11-07 13:56:47+00:00,Why has regulator IRDAI stopped Reliance Health Insurance from selling new policies     #reliancehealthinsurance    #healthinsurance   #irdai,,,,reliance
70,https://twitter.com/search?q=%23reliancehealthinsurance&src=typed_query&f=top,Ippodhu,/ippodhu,"Oct 6, 2018",2018-10-06 14:17:17+00:00,"மீண்டும் அனில் அம்பானிக்கு சாதகமாக செயல்பட்ட மோடி ; மோடியின் மருத்துவக் காப்பீட்டுத் திட்டம் ரிலையன்ஸுக்கு
 :  
  #RelianceHealthInsurance  ,  #Modi  ,  #J_K_Employees ,  #RelianceGeneralInsurance ,  #AnilAmbani ,  #NewsIppodhu",,1,1,reliance
71,https://twitter.com/search?q=%23reliancehealthinsurance&src=typed_query&f=top,Ashoka News,/Ashokanews1,"Sep 19, 2018",2018-09-19 04:39:51+00:00,"Standalone 'Reliance Health Insurance' to be operational this fiscal: Anmol Ambani
 
 #Ashokanews    #RelianceHealthInsurance    #AnmolAmbani",,,,reliance
72,https://twitter.com/search?q=%23reliancehealthinsurance&src=typed_query&f=top,sanikasharma8,/marketnews201,"Oct 5, 2018",2018-10-05 09:36:59+00:00,"#RelianceHealthInsurance   gets IRDAI nod, to start operations in December",,,,reliance
73,https://twitter.com/search?q=%23reliancehealthinsurance&src=typed_query&f=top,Hanif Shaikh,/shaikhhanif_,"Feb 15, 2019",2019-02-15 12:39:15+00:00,"MORE Health Insurance Plan From Reliance Health Insurance  #healthinsurance   #morehealthplan    #reliancehealthinsurance   @rhiconnect  
",,,,reliance
74,https://twitter.com/search?q=%23reliancehealthinsurance&src=typed_query&f=top,Dalal Street Investment Journal,/DSIJ,"Oct 5, 2018",2018-10-05 12:11:28+00:00,"#RelianceHealthInsurance   gets  #IRDAI  nod
",,,,reliance
75,https://twitter.com/search?q=%23reliancehealthinsurance&src=typed_query&f=top,Moneycontrol Hindi,/MoneycontrolH,"Nov 7, 2019",2019-11-07 10:14:56+00:00,"#healthinsurance ,   #RelianceHealthInsurance  ,  #IRDAI । Reliance Health Insurance पॉलिसी पर IRDAI ने लगाई रोक, कंपनी की हालत कमजोर
पूरी खबर पढ़ने के लिए नीचे दिए गए लिंक पर क्लिक करें 
",,,,reliance
76,https://twitter.com/search?q=%23reliancehealthinsurance&src=typed_query&f=top,EquityBulls.com,/equitybulls,"Oct 5, 2018",2018-10-05 06:35:00+00:00,"Reliance Health Insurance receives R3 approval from IRDAI

 
  #RelianceHealthInsurance    #R3   #Approval   #IRDAI",,1,1,reliance
